Domain_Entropy,Vowel_Ratio,Domain_Length,Outbound_Conn,Packet_Size,Comm_Time,Non_Std_Ports,Protocol_Type,Distinct_IPs,TLS_Validity,DNS_Query_Rate,User_Agent,Exfil_Indicator,Packet_Frequency,Failed_Connection_Attempts,Traffic_Volume,Response_Time,category
2.600765868,0.270821329,5,12,530,Day,No,HTTPS,2,Valid Certificates,9,Standard Agents,No,2,1,198.9862384,25.77638946,Benign
2.930663291,0.251537813,8,16,484,Day,No,HTTPS,3,Valid Certificates,5,Standard Agents,No,6,2,178.0323154,46.00005562,Benign
2.670204672,0.270675448,5,19,539,Day,No,HTTPS,2,Valid Certificates,2,Standard Agents,No,8,3,87.08599229,27.78474106,Benign
2.574515261,0.287837127,7,11,529,Day,No,HTTP,3,Valid Certificates,1,Standard Agents,No,1,2,121.7533137,28.49209346,Benign
2.755863211,0.271683516,6,11,440,Day,No,HTTPS,3,Valid Certificates,2,Standard Agents,No,6,2,155.8173596,41.83502605,Benign
2.7411225,0.273732447,6,16,569,Day,No,HTTPS,2,Valid Certificates,8,Standard Agents,No,1,3,89.2402962,27.8503889,BlackCat
2.61868497,0.286707532,5,12,478,Day,No,HTTPS,3,Valid Certificates,5,Standard Agents,No,1,0,103.0662499,41.09259828,Benign
2.672436011,0.297926911,6,16,504,Day,No,HTTP,2,Valid Certificates,8,Standard Agents,No,7,2,119.2762495,34.40305242,Benign
2.96853536,0.289127538,5,10,508,Day,No,HTTPS,2,Valid Certificates,6,Standard Agents,No,1,4,169.0758792,39.47510655,Benign
2.810985153,0.26088892,8,17,437,Day,No,HTTP,2,Valid Certificates,2,Standard Agents,No,1,3,146.9351809,39.43435199,Benign
2.958690059,0.282843617,9,15,599,Day,No,HTTP,3,Valid Certificates,7,Standard Agents,No,3,1,62.39994672,22.55405587,Benign
2.813394793,0.287468998,6,16,594,Day,No,HTTPS,3,Valid Certificates,7,Standard Agents,No,5,4,61.30084994,30.1478664,Benign
2.627815403,0.25011628,9,17,492,Day,No,HTTPS,2,Valid Certificates,4,Standard Agents,No,9,2,109.4382067,26.06026377,Benign
2.978891279,0.286676302,7,14,495,Day,No,HTTP,2,Valid Certificates,1,Standard Agents,No,9,3,56.70227672,39.89386794,Benign
2.793083479,0.251542454,6,13,493,Day,No,HTTPS,2,Valid Certificates,3,Standard Agents,No,5,0,123.3962501,45.1949268,Benign
2.731972633,0.275483788,5,15,423,Day,No,HTTP,3,Valid Certificates,7,Standard Agents,No,8,0,160.7068643,33.16957714,Benign
2.944968121,0.267017515,5,11,575,Day,No,HTTP,2,Valid Certificates,4,Standard Agents,No,2,0,98.60972882,27.92212501,Benign
2.618004474,0.291650561,5,11,436,Day,No,HTTP,2,Valid Certificates,8,Standard Agents,No,5,3,132.1173276,40.47232941,Benign
2.821746515,0.278241712,6,17,432,Day,No,HTTP,2,Valid Certificates,7,Standard Agents,No,5,3,122.3985229,43.19831102,Benign
2.697812042,0.295826914,7,10,439,Day,No,HTTP,3,Valid Certificates,9,Standard Agents,No,3,4,138.1403425,35.46127217,Rhysida
2.807113873,0.26837341,6,12,534,Day,No,HTTPS,2,Valid Certificates,4,Standard Agents,No,2,3,108.0270363,38.97477788,Benign
2.898079185,0.277609813,7,16,420,Day,No,HTTPS,3,Valid Certificates,6,Standard Agents,No,5,0,105.9646984,31.11421905,Benign
2.819827905,0.281768671,6,17,568,Day,No,HTTPS,2,Valid Certificates,1,Standard Agents,No,2,0,191.4201448,27.48082011,Benign
2.678250134,0.274514985,7,18,487,Day,No,HTTPS,3,Valid Certificates,3,Standard Agents,No,4,1,50.44190944,22.46138969,Benign
2.617325954,0.295622238,6,13,500,Day,No,HTTPS,3,Valid Certificates,9,Standard Agents,No,2,2,141.8956577,34.19093637,Benign
2.615385498,0.290023337,6,13,588,Day,No,HTTPS,3,Valid Certificates,9,Standard Agents,No,6,0,85.86151752,24.55486336,Benign
2.857282219,0.252090999,8,15,565,Day,No,HTTPS,2,Valid Certificates,3,Standard Agents,No,6,0,74.5498785,35.76756213,Benign
2.605739322,0.256874769,7,13,581,Day,No,HTTP,3,Valid Certificates,4,Standard Agents,No,1,2,56.39236914,26.70427804,Benign
2.546963,0.255750715,8,14,473,Day,No,HTTP,2,Valid Certificates,1,Standard Agents,No,1,3,124.5833102,48.03633097,Benign
2.939159872,0.281240417,8,16,437,Day,No,HTTPS,2,Valid Certificates,4,Standard Agents,No,2,3,156.8974435,47.06826069,Benign
2.905841729,0.26369297,6,19,519,Day,No,HTTPS,3,Valid Certificates,9,Standard Agents,No,1,4,176.7809399,20.24196648,Benign
2.915779659,0.272069453,8,16,410,Day,No,HTTP,3,Valid Certificates,2,Standard Agents,No,8,2,137.7261116,21.3059485,Benign
2.852145333,0.292646263,9,13,410,Day,No,HTTPS,2,Valid Certificates,7,Standard Agents,No,6,2,151.6794669,43.9825888,Benign
2.585587282,0.287713213,8,13,535,Day,No,HTTP,2,Valid Certificates,4,Standard Agents,No,9,1,177.7983779,34.22726789,Benign
2.978640626,0.289811474,6,19,548,Day,No,HTTPS,3,Valid Certificates,6,Standard Agents,No,2,3,180.422518,24.54817728,Benign
2.924736896,0.282577085,7,15,401,Day,No,HTTPS,2,Valid Certificates,4,Standard Agents,No,7,4,96.53733315,22.74667989,Benign
2.819476847,0.273983529,8,12,575,Day,No,HTTP,2,Valid Certificates,9,Standard Agents,No,6,4,108.5948537,24.81921183,Benign
2.800422974,0.288543859,7,17,455,Day,No,HTTPS,3,Valid Certificates,6,Standard Agents,No,5,0,85.75427439,28.52050152,Benign
2.793882792,0.28018079,7,19,446,Day,No,HTTP,2,Valid Certificates,7,Standard Agents,No,5,0,67.19052758,45.63959112,Benign
2.84464335,0.278505986,9,14,511,Day,No,HTTP,2,Valid Certificates,7,Standard Agents,No,9,0,112.204363,43.4417961,Benign
2.606233898,0.252804019,9,15,592,Day,No,HTTP,2,Valid Certificates,9,Standard Agents,No,3,0,104.2057325,28.44435174,Benign
2.966054444,0.284494313,9,17,467,Day,No,HTTP,2,Valid Certificates,2,Standard Agents,No,6,0,166.682368,35.54030378,Benign
2.971645545,0.265516234,7,12,599,Day,No,HTTPS,3,Valid Certificates,9,Standard Agents,No,6,3,157.3137686,38.48589028,LockBit
2.827267736,0.256362957,9,18,446,Day,No,HTTP,3,Valid Certificates,7,Standard Agents,No,1,0,169.4699944,21.60035776,Benign
2.695108418,0.281745274,8,15,460,Day,No,HTTPS,3,Valid Certificates,5,Standard Agents,No,9,1,145.7963966,33.86708982,Benign
2.980560982,0.2514506,8,10,595,Day,No,HTTP,3,Valid Certificates,5,Standard Agents,No,3,4,105.154261,24.12812165,Benign
2.669415429,0.263629259,9,12,473,Day,No,HTTPS,2,Valid Certificates,5,Standard Agents,No,1,0,163.5615559,46.24952463,Benign
2.905323205,0.261844005,6,10,572,Day,No,HTTPS,3,Valid Certificates,8,Standard Agents,No,3,1,70.52223835,22.2558259,Benign
2.611260426,0.276897084,9,15,593,Day,No,HTTP,3,Valid Certificates,5,Standard Agents,No,4,1,91.446467,45.53881674,Benign
2.642244385,0.284248177,9,17,470,Day,No,HTTP,2,Valid Certificates,8,Standard Agents,No,3,2,134.8413409,26.58290902,Benign
2.989365551,0.292590852,7,15,450,Day,No,HTTP,2,Valid Certificates,5,Standard Agents,No,5,2,139.3064424,49.5893007,Benign
2.727517875,0.263211495,6,16,453,Day,No,HTTPS,3,Valid Certificates,8,Standard Agents,No,3,0,150.250827,46.22198916,Benign
2.905740433,0.295773319,6,10,462,Day,No,HTTP,3,Valid Certificates,1,Standard Agents,No,2,3,107.3900529,40.88735384,Benign
2.665330205,0.284524169,6,13,458,Day,No,HTTPS,2,Valid Certificates,4,Standard Agents,No,4,0,82.97825712,22.88238499,Benign
2.791939344,0.282597953,9,17,516,Day,No,HTTP,2,Valid Certificates,9,Standard Agents,No,6,3,58.87316975,46.73727648,Benign
2.682179028,0.276508565,5,15,530,Day,No,HTTP,3,Valid Certificates,7,Standard Agents,No,2,4,100.5477231,36.45219246,Benign
2.960552337,0.281314656,6,16,446,Day,No,HTTPS,2,Valid Certificates,9,Standard Agents,No,9,1,147.6154622,34.74185775,Benign
2.67851456,0.261981639,8,12,529,Day,No,HTTP,3,Valid Certificates,1,Standard Agents,No,7,3,67.81004295,24.83377358,Benign
2.669824324,0.278085994,8,19,420,Day,No,HTTPS,2,Valid Certificates,3,Standard Agents,No,1,1,66.16490824,28.52026709,Benign
2.628489361,0.296142753,8,12,574,Day,No,HTTPS,2,Valid Certificates,8,Standard Agents,No,2,2,132.5816689,47.54819839,Benign
2.542441848,0.282799243,5,12,513,Day,No,HTTPS,3,Valid Certificates,7,Standard Agents,No,8,2,113.9837253,39.20640685,Benign
2.525290951,0.259576398,5,10,425,Day,No,HTTP,2,Valid Certificates,9,Standard Agents,No,8,4,177.1750322,40.00250673,Benign
2.557138474,0.293673752,5,18,556,Day,No,HTTP,3,Valid Certificates,6,Standard Agents,No,5,3,124.2045829,44.83042044,Benign
2.983380627,0.270342866,9,14,537,Day,No,HTTP,3,Valid Certificates,1,Standard Agents,No,4,2,199.0431101,43.89064366,Benign
2.742509606,0.27165445,7,14,488,Day,No,HTTP,3,Valid Certificates,1,Standard Agents,No,1,2,91.72735955,39.33171197,Benign
2.642883998,0.289175856,5,15,562,Day,No,HTTPS,2,Valid Certificates,9,Standard Agents,No,7,4,68.27919006,40.27009716,Benign
2.695940014,0.25936252,8,12,537,Day,No,HTTP,3,Valid Certificates,5,Standard Agents,No,1,0,107.0151301,26.52563435,LockBit
2.63354412,0.262257053,6,13,421,Day,No,HTTP,2,Valid Certificates,6,Standard Agents,No,9,4,166.5236904,32.81428015,Benign
2.659506939,0.281432228,8,17,575,Day,No,HTTP,2,Valid Certificates,9,Standard Agents,No,8,1,98.73637093,36.88671773,Benign
2.592040985,0.276152647,5,12,432,Day,No,HTTPS,3,Valid Certificates,9,Standard Agents,No,9,3,105.1602483,24.23942187,Benign
2.529839805,0.273316467,5,15,504,Day,No,HTTPS,2,Valid Certificates,5,Standard Agents,No,7,4,170.6635728,40.54620726,Benign
2.695090409,0.280928616,5,17,574,Day,No,HTTP,3,Valid Certificates,5,Standard Agents,No,9,2,192.8531957,32.92570723,Benign
2.893944448,0.268964052,8,16,487,Day,No,HTTPS,2,Valid Certificates,7,Standard Agents,No,3,4,106.9259382,47.73810909,Benign
2.755790707,0.268946871,6,14,573,Day,No,HTTPS,3,Valid Certificates,2,Standard Agents,No,8,1,192.1481232,26.17571813,Benign
2.834403445,0.263741172,5,17,400,Day,No,HTTP,2,Valid Certificates,3,Standard Agents,No,1,0,173.6840274,26.17432151,Benign
2.966244891,0.299095432,7,13,442,Day,No,HTTP,3,Valid Certificates,2,Standard Agents,No,7,4,171.7148662,23.30138405,Benign
2.604029526,0.256872289,7,15,472,Day,No,HTTP,2,Valid Certificates,6,Standard Agents,No,4,3,195.965374,49.06256875,Benign
2.966730378,0.266494036,5,19,492,Day,No,HTTP,3,Valid Certificates,8,Standard Agents,No,6,2,63.09206869,43.43905163,Benign
2.516020954,0.278209093,9,19,494,Day,No,HTTP,3,Valid Certificates,6,Standard Agents,No,7,3,199.6989133,47.31796051,Benign
2.707516228,0.286891732,9,16,593,Day,No,HTTPS,3,Valid Certificates,8,Standard Agents,No,2,1,165.1548612,38.47915853,Benign
2.786383959,0.271357202,8,11,521,Day,No,HTTP,2,Valid Certificates,4,Standard Agents,No,8,4,177.5702046,43.52258323,Rhysida
2.866301134,0.276239437,7,13,403,Day,No,HTTP,3,Valid Certificates,9,Standard Agents,No,8,4,185.2914699,30.13909473,Benign
2.620975909,0.299412693,8,14,513,Day,No,HTTP,3,Valid Certificates,9,Standard Agents,No,1,1,79.77321458,25.84296407,Benign
2.794797763,0.277311917,9,14,453,Day,No,HTTPS,3,Valid Certificates,4,Standard Agents,No,2,4,82.88462376,43.40334352,Benign
2.660620854,0.278331809,6,10,447,Day,No,HTTP,3,Valid Certificates,1,Standard Agents,No,6,0,197.8279684,23.13151831,Benign
2.663218923,0.272693819,5,19,502,Day,No,HTTPS,2,Valid Certificates,6,Standard Agents,No,1,2,190.9840762,26.29850199,Benign
2.554199898,0.27661766,9,12,529,Day,No,HTTPS,2,Valid Certificates,7,Standard Agents,No,4,0,133.0990603,39.08458101,Benign
2.713051517,0.254448361,7,19,577,Day,No,HTTP,2,Valid Certificates,2,Standard Agents,No,8,3,177.6558831,35.73548048,Benign
2.561569891,0.260050117,9,10,539,Day,No,HTTP,2,Valid Certificates,3,Standard Agents,No,2,0,159.7576782,34.4141543,Benign
2.890918659,0.272965703,6,13,471,Day,No,HTTPS,3,Valid Certificates,7,Standard Agents,No,2,3,174.3251862,44.40982932,Benign
2.952587188,0.298373079,6,11,443,Day,No,HTTP,3,Valid Certificates,3,Standard Agents,No,2,2,107.3760112,35.18755815,Benign
2.895815806,0.283803645,8,18,552,Day,No,HTTP,3,Valid Certificates,4,Standard Agents,No,8,4,181.6372611,27.44209981,Benign
2.680322298,0.268856398,8,18,494,Day,No,HTTPS,2,Valid Certificates,4,Standard Agents,No,2,2,126.2015286,37.99341084,Benign
2.55659114,0.270262177,8,14,517,Day,No,HTTPS,3,Valid Certificates,3,Standard Agents,No,8,0,152.159427,25.77722764,Benign
2.980377761,0.258146676,9,10,458,Day,No,HTTP,3,Valid Certificates,8,Standard Agents,No,6,3,61.15650749,34.66947559,Benign
2.545089512,0.282881225,8,15,436,Day,No,HTTPS,2,Valid Certificates,5,Standard Agents,No,7,1,154.9130684,27.51934193,Benign
2.981202511,0.255351211,6,14,569,Day,No,HTTPS,3,Valid Certificates,4,Standard Agents,No,4,1,69.53924515,31.71606084,Benign
2.585949141,0.289839376,6,15,423,Day,No,HTTP,2,Valid Certificates,1,Standard Agents,No,9,3,123.3390941,21.85756013,Benign
2.706924257,0.275215449,5,19,510,Day,No,HTTP,2,Valid Certificates,7,Standard Agents,No,8,1,133.1213705,42.71635835,Benign
2.96227948,0.26180257,7,11,427,Day,No,HTTPS,2,Valid Certificates,7,Standard Agents,No,3,0,139.6445588,47.63659782,Benign
2.789755218,0.275722014,6,10,476,Day,No,HTTPS,2,Valid Certificates,7,Standard Agents,No,5,2,107.5531963,22.81344412,Benign
2.690183183,0.288049136,7,15,532,Day,No,HTTP,3,Valid Certificates,4,Standard Agents,No,7,0,57.11015545,43.18790664,Benign
2.738866503,0.295881957,8,14,533,Day,No,HTTPS,2,Valid Certificates,4,Standard Agents,No,8,2,100.2467323,33.33865895,Benign
2.59517997,0.276508998,8,11,512,Day,No,HTTPS,2,Valid Certificates,2,Standard Agents,No,4,4,164.5938094,47.54604889,Benign
2.572783208,0.289129582,5,11,448,Day,No,HTTPS,3,Valid Certificates,6,Standard Agents,No,6,4,89.75134179,47.17829877,Benign
2.517076295,0.268959021,7,14,489,Day,No,HTTPS,3,Valid Certificates,6,Standard Agents,No,1,1,187.6096102,23.06069665,Benign
2.707493839,0.262156493,7,18,593,Day,No,HTTP,2,Valid Certificates,2,Standard Agents,No,8,0,197.7736919,39.27758747,Benign
2.615776942,0.297412397,5,16,553,Day,No,HTTP,3,Valid Certificates,2,Standard Agents,No,2,1,157.8729833,21.48246343,Benign
2.717274283,0.29937862,9,19,496,Day,No,HTTP,3,Valid Certificates,2,Standard Agents,No,4,2,179.1785203,39.91104884,Benign
2.87693577,0.272716045,6,12,558,Day,No,HTTPS,3,Valid Certificates,8,Standard Agents,No,7,3,166.631637,35.68949823,Benign
2.54431538,0.253280535,9,17,509,Day,No,HTTP,3,Valid Certificates,6,Standard Agents,No,4,1,127.7161899,23.98735838,Rhysida
2.932926837,0.280724231,8,11,407,Day,No,HTTP,3,Valid Certificates,7,Standard Agents,No,7,3,79.75101456,26.7780877,Benign
2.616767746,0.252739017,7,15,433,Day,No,HTTP,2,Valid Certificates,5,Standard Agents,No,4,3,157.8774747,46.81866252,Benign
2.577544894,0.285974951,7,15,513,Day,No,HTTPS,3,Valid Certificates,1,Standard Agents,No,6,1,182.7197047,26.34194897,Benign
2.86712827,0.276100338,8,15,555,Day,No,HTTP,2,Valid Certificates,9,Standard Agents,No,1,1,126.2215317,32.1317252,Benign
2.738954661,0.297096439,7,11,446,Day,No,HTTPS,3,Valid Certificates,7,Standard Agents,No,1,3,64.53827837,28.96182595,Benign
2.520634281,0.254006736,5,13,548,Day,No,HTTP,3,Valid Certificates,4,Standard Agents,No,4,1,173.1088208,23.68083552,Benign
2.722846231,0.272513351,7,15,561,Day,No,HTTP,2,Valid Certificates,2,Standard Agents,No,7,2,70.85938806,43.09717749,Benign
2.854541284,0.273230974,7,18,493,Day,No,HTTP,3,Valid Certificates,3,Standard Agents,No,6,4,144.0110945,28.56972045,Benign
2.830827621,0.285965426,8,11,598,Day,No,HTTP,2,Valid Certificates,9,Standard Agents,No,6,1,185.1422995,29.34157447,Benign
2.967862334,0.276391106,6,18,508,Day,No,HTTPS,3,Valid Certificates,5,Standard Agents,No,5,4,115.0298421,36.93560057,Benign
2.64097485,0.262634845,5,19,481,Day,No,HTTP,2,Valid Certificates,6,Standard Agents,No,6,0,61.32157741,32.83393154,Benign
2.941808365,0.277852803,5,10,463,Day,No,HTTP,2,Valid Certificates,5,Standard Agents,No,5,3,180.5285426,23.04015962,Benign
2.876364758,0.285666836,6,10,428,Day,No,HTTPS,2,Valid Certificates,6,Standard Agents,No,5,1,72.64584294,43.45990125,Benign
2.778682548,0.265734981,7,15,548,Day,No,HTTP,2,Valid Certificates,1,Standard Agents,No,7,4,69.38336028,35.50997745,Benign
2.929122106,0.294019612,8,16,467,Day,No,HTTP,2,Valid Certificates,1,Standard Agents,No,2,1,157.867938,49.52169099,Benign
2.584815929,0.295271811,9,18,516,Day,No,HTTPS,2,Valid Certificates,3,Standard Agents,No,2,0,97.78779371,46.37847812,Benign
2.941457316,0.251178664,8,18,508,Day,No,HTTP,3,Valid Certificates,5,Standard Agents,No,3,1,120.1289705,41.04799388,Benign
2.77729098,0.271073932,9,10,560,Day,No,HTTPS,2,Valid Certificates,4,Standard Agents,No,3,2,131.0446552,31.75468828,Benign
2.52391627,0.280139131,8,16,584,Day,No,HTTP,2,Valid Certificates,8,Standard Agents,No,9,3,67.20847912,41.82616668,Benign
2.678965575,0.291556793,6,16,427,Day,No,HTTP,3,Valid Certificates,7,Standard Agents,No,8,0,83.70481864,31.7487786,Benign
2.914419591,0.273187975,6,15,499,Day,No,HTTPS,3,Valid Certificates,3,Standard Agents,No,9,2,151.7080117,49.93928663,Benign
2.900967423,0.254372176,6,19,445,Day,No,HTTP,3,Valid Certificates,4,Standard Agents,No,2,4,152.2912448,35.19046113,Benign
2.93873861,0.261141676,7,17,548,Day,No,HTTP,2,Valid Certificates,6,Standard Agents,No,8,2,106.1593908,43.27911371,Benign
2.820244101,0.277413622,5,12,438,Day,No,HTTP,2,Valid Certificates,2,Standard Agents,No,5,4,185.0525902,22.40072838,Benign
2.916137482,0.253598725,8,19,443,Day,No,HTTPS,2,Valid Certificates,7,Standard Agents,No,8,2,133.7126331,29.18685706,Benign
2.760838623,0.254459725,8,12,436,Day,No,HTTPS,2,Valid Certificates,2,Standard Agents,No,5,2,112.1622798,37.72265101,Benign
2.543679194,0.25951649,5,16,491,Day,No,HTTP,2,Valid Certificates,4,Standard Agents,No,6,4,122.4319632,46.69587104,Benign
2.664587163,0.29879328,8,19,425,Day,No,HTTPS,2,Valid Certificates,4,Standard Agents,No,3,0,105.1117471,24.36197725,Benign
2.95766322,0.295110708,6,16,459,Day,No,HTTP,2,Valid Certificates,8,Standard Agents,No,8,3,119.7117821,33.17716417,Benign
2.941862713,0.276712065,9,10,581,Day,No,HTTPS,2,Valid Certificates,2,Standard Agents,No,6,1,109.7146794,47.19467298,Benign
2.918539161,0.258095171,8,12,462,Day,No,HTTPS,2,Valid Certificates,6,Standard Agents,No,4,4,121.1913739,37.06888971,Benign
2.522270123,0.258537074,8,16,506,Day,No,HTTP,2,Valid Certificates,7,Standard Agents,No,4,4,50.52048839,29.76000439,Benign
2.525877107,0.28610397,9,10,539,Day,No,HTTPS,2,Valid Certificates,4,Standard Agents,No,3,2,70.41029383,23.89095759,Benign
2.701110067,0.287586222,9,12,435,Day,No,HTTPS,2,Valid Certificates,6,Standard Agents,No,4,2,94.43892235,49.16122965,Benign
2.59072859,0.271995487,8,18,434,Day,No,HTTP,2,Valid Certificates,4,Standard Agents,No,7,4,190.2244695,24.73056997,Benign
2.921201339,0.273482141,6,15,415,Day,No,HTTPS,2,Valid Certificates,1,Standard Agents,No,9,2,52.21759105,34.97910777,Benign
2.692911483,0.271565526,5,16,425,Day,No,HTTPS,2,Valid Certificates,3,Standard Agents,No,7,3,175.8419333,29.53856508,Benign
2.829101634,0.292321701,9,11,473,Day,No,HTTP,3,Valid Certificates,4,Standard Agents,No,2,0,182.3839704,28.97419632,Benign
2.854666895,0.291230944,8,11,507,Day,No,HTTPS,2,Valid Certificates,5,Standard Agents,No,9,3,99.57236141,38.74317862,Benign
2.947881771,0.257042145,8,19,430,Day,No,HTTP,2,Valid Certificates,3,Standard Agents,No,9,0,137.415872,43.47835976,Benign
2.525550349,0.298459427,7,13,470,Day,No,HTTPS,3,Valid Certificates,9,Standard Agents,No,3,3,71.3956723,36.46223298,Benign
2.629247233,0.282307549,5,16,530,Day,No,HTTPS,2,Valid Certificates,6,Standard Agents,No,1,3,132.7289474,24.16604079,Benign
2.642656659,0.267250245,8,18,594,Day,No,HTTPS,3,Valid Certificates,9,Standard Agents,No,4,1,190.3120913,20.5261822,Benign
2.629388297,0.256452241,8,12,511,Day,No,HTTP,3,Valid Certificates,5,Standard Agents,No,1,3,168.9486976,39.02967922,Benign
2.994016369,0.281608662,8,15,428,Day,No,HTTP,3,Valid Certificates,4,Standard Agents,No,7,3,190.7335586,44.28039069,Benign
2.785672025,0.25414817,9,11,411,Day,No,HTTPS,3,Valid Certificates,1,Standard Agents,No,4,4,118.7358977,20.00829854,Benign
2.605629717,0.264369554,7,14,481,Day,No,HTTPS,3,Valid Certificates,8,Standard Agents,No,6,4,113.5500976,45.79800003,Benign
2.530776766,0.282885721,7,10,473,Day,No,HTTPS,3,Valid Certificates,9,Standard Agents,No,8,0,160.6479568,41.79963047,Benign
2.727561214,0.260205564,9,13,546,Day,No,HTTPS,3,Valid Certificates,9,Standard Agents,No,5,2,163.1247125,39.0637932,Benign
2.571252369,0.283956809,5,19,569,Day,No,HTTPS,3,Valid Certificates,4,Standard Agents,No,5,0,141.3358076,44.72917529,Benign
2.816052856,0.251345469,7,10,409,Day,No,HTTPS,3,Valid Certificates,5,Standard Agents,No,7,0,107.0640571,33.67894058,Benign
2.910324852,0.297576101,6,15,424,Day,No,HTTP,2,Valid Certificates,2,Standard Agents,No,1,4,80.81610846,45.82955357,Benign
2.895122717,0.294894957,7,18,445,Day,No,HTTPS,2,Valid Certificates,9,Standard Agents,No,7,2,145.8569385,46.10468984,Benign
2.864304398,0.27867975,9,11,474,Day,No,HTTPS,3,Valid Certificates,4,Standard Agents,No,5,1,97.01186219,20.85968339,Benign
2.861789218,0.279309029,7,12,569,Day,No,HTTPS,2,Valid Certificates,7,Standard Agents,No,1,2,140.0508631,35.25083963,Benign
2.699203236,0.291724254,9,19,412,Day,No,HTTPS,2,Valid Certificates,7,Standard Agents,No,4,0,101.9883535,32.16278157,Benign
2.86323061,0.287500519,6,11,533,Day,No,HTTPS,2,Valid Certificates,4,Standard Agents,No,9,3,191.1699476,40.75237186,Play Ransomware
2.719304718,0.256593414,5,15,520,Day,No,HTTPS,3,Valid Certificates,2,Standard Agents,No,4,0,106.5474363,34.37169189,Benign
2.820813468,0.257158021,6,12,502,Day,No,HTTP,2,Valid Certificates,6,Standard Agents,No,8,4,128.7290354,47.97068146,Benign
